"Index","Quantity","Part Number","Manufacturer Part Number","Description","Customer Reference","Available","Backorder","Unit Price","Extended Price USD"
"1","2","1497-1367-1-ND","XZTNI53W-1","EMITTER IR 940NM 50MA SMD","","2","0","0.53000","1.06"
"2","2","QSB363GRCT-ND","QSB363GR","SENSOR PHOTO 940NM TOP VIEW 2SMD","","2","0","0.53000","1.06"
"3","2","RNCP0805FTD10K0CT-ND","RNCP0805FTD10K0","RES 10K OHM 1% 1/4W 0805","","2","0","0.10000","0.20"
